,id,chrom,start,end
1626,YEL050C,chrV,59670,60851
1627,YEL049W,chrV,63728,64090
1628,YEL048C,chrV,64709,65167
1629,YEL047C,chrV,65385,66797
1630,YEL046C,chrV,67629,68792
1631,YEL045C,chrV,68840,69265
1632,YEL044W,chrV,69757,70257
1633,YEL043W,chrV,70478,73348
1634,YEL042W,chrV,73771,75327
1635,YEL041W,chrV,75944,77431
1636,YEL040W,chrV,78053,79456
1637,YEL039C,chrV,79636,79977
1638,YEL038W,chrV,80462,81145
1639,YEL037C,chrV,81407,82603
1640,YEL036C,chrV,83050,84552
1641,YEL035C,chrV,85045,85545
1642,YEL034C-A,chrV,85613,86215
1643,YEL034W,chrV,85676,86149
1644,YEL033W,chrV,86179,86598
1645,YEL032W,chrV,86937,89852
1646,YEL032C-A,chrV,87040,87201
1647,YEL031W,chrV,90258,93905
1648,YEL030C-A,chrV,94583,94897
1649,YEL030W,chrV,94644,96578
1650,YEL029C,chrV,96858,97796
1651,YEL028W,chrV,98668,99129
1652,YEL027W,chrV,100769,101251
1653,YEL026W,chrV,101943,102323
1654,YEL025C,chrV,102581,106147
1655,YEL024W,chrV,107260,107907
1656,YEL023C,chrV,108504,110552
1657,YEL022W,chrV,111421,115800
1658,YEL021W,chrV,116167,116970
1659,YEL020C-B,chrV,117183,117380
1660,YEL020W-A,chrV,117211,117474
1661,YEL020C,chrV,118617,120299
1662,YEL019C,chrV,120498,121301
1663,YEL018C-A,chrV,121455,121988
1664,YEL018W,chrV,121471,122310
1665,YEL017C-A,chrV,122798,122929
1666,YEL017W,chrV,123657,124670
1667,YEL016C,chrV,124737,126218
1668,YEL015W,chrV,126629,128284
1669,YEL014C,chrV,128303,128608
1670,YEL013W,chrV,128825,130561
1671,YEL012W,chrV,131772,132551
1672,YEL011W,chrV,133120,135234
1673,YEL010W,chrV,136279,136629
1674,YEL009C-A,chrV,136371,136778
1675,YEL009C,chrV,138918,139763
1676,YEL008W,chrV,140512,140892
1677,YEL008C-A,chrV,140726,140818
1678,YEL007W,chrV,141892,143892
1679,YEL006W,chrV,144327,145334
1680,YEL005C,chrV,145907,146755
1681,YEL004W,chrV,146951,147979
1682,YEL003W,chrV,148176,148599
1683,YEL002C,chrV,148722,150014
1684,YEL001C,chrV,150301,150978
1685,YER001W,chrV,153520,155808
1686,YER002W,chrV,156803,157498
1687,YER003C,chrV,157736,159118
1688,YER004W,chrV,159580,160275
1689,YER005W,chrV,160550,162442
1690,YER006W,chrV,162723,164285
1691,YER006C-A,chrV,164344,164661
1692,YER007W,chrV,164527,166083
1693,YER007C-A,chrV,166237,166885
1694,YER008C,chrV,167808,171818
1695,YER009W,chrV,172115,172492
1696,YER010C,chrV,172634,173338
1697,YER011W,chrV,175248,176012
1698,YER012W,chrV,177835,178431
1699,YER013W,chrV,178841,182278
1700,YER014W,chrV,182600,184219
1701,YER014C-A,chrV,183731,184700
1702,YER015W,chrV,184541,186775
1703,YER016W,chrV,188277,189311
1704,YER017C,chrV,189503,191788
1705,YER018C,chrV,191959,192624
1706,YER019W,chrV,192797,194230
1707,YER019C-A,chrV,194273,194539
1708,YER020W,chrV,195168,196517
1709,YER021W,chrV,196948,198519
1710,YER022W,chrV,198812,200875
1711,YER023W,chrV,201076,201936
1712,YER023C-A,chrV,201522,201734
1713,YER024W,chrV,202192,204963
1714,YER025W,chrV,205251,206834
1715,YER026C,chrV,207644,208474
1716,YER027C,chrV,208979,210232
1717,YER028C,chrV,210692,211876
1718,YER029C,chrV,212587,213177
1719,YER030W,chrV,213437,213898
1720,YER031C,chrV,214076,214747
1721,YER032W,chrV,215063,217693
1722,YER033C,chrV,218057,221287
1723,YER034W,chrV,221846,222403
1724,YER035W,chrV,222639,223076
1725,YER036C,chrV,223367,225199
1726,YER037W,chrV,225889,226854
1727,YER038C,chrV,226858,228252
1728,YER038W-A,chrV,228451,228831
1729,YER039C,chrV,228456,229205
1730,YER039C-A,chrV,229263,229481
1731,YER040W,chrV,229795,231987
1732,YER041W,chrV,232461,234740
1733,YER042W,chrV,234937,235491
1734,YER043C,chrV,235770,237119
1735,YER044C,chrV,237570,238016
1736,YER044C-A,chrV,238460,239774
1737,YER045C,chrV,240032,241501
1738,YER046W,chrV,243180,243611
1739,YER046W-A,chrV,243700,244029
1740,YER047C,chrV,243810,246503
1741,YER048C,chrV,246982,248157
1742,YER048W-A,chrV,250718,251002
1743,YER049W,chrV,251728,253662
1744,YER050C,chrV,253971,254387
1745,YER051W,chrV,254656,256134
1746,YER052C,chrV,256375,257958
1747,YER053C,chrV,258737,259639
1748,YER053C-A,chrV,260933,261046
1749,YER054C,chrV,262052,263698
1750,YER055C,chrV,264892,265785
1751,YER056C,chrV,266512,268113
1752,YER056C-A,chrV,269423,270185
1753,YER057C,chrV,270737,271126
1754,YER058W,chrV,271768,272091
1755,YER059W,chrV,272624,273886
1756,YER060W,chrV,274567,276153
1757,YER060W-A,chrV,276572,278164
1758,YER061C,chrV,278298,279626
1759,YER062C,chrV,279930,280682
1760,YER063W,chrV,281710,282366
1761,YER064C,chrV,282705,284222
1762,YER065C,chrV,285241,286914
1763,YER066W,chrV,290242,290799
1764,YER066C-A,chrV,291703,292203
1765,YER067W,chrV,292066,292551
1766,YER067C-A,chrV,292240,292563
1767,YER068W,chrV,293050,294813
1768,YER068C-A,chrV,295301,295732
1769,YER069W,chrV,295410,298001
1770,YER070W,chrV,298950,301616
1771,YER071C,chrV,301947,302327
1772,YER072W,chrV,302806,303195
1773,YER073W,chrV,304030,305592
1774,YER074W,chrV,306323,307196
1775,YER074W-A,chrV,307653,308123
1776,YER075C,chrV,308413,311199
1777,YER076C,chrV,312590,313498
1778,YER076W-A,chrV,313390,313737
1779,YER077C,chrV,314534,316600
1780,YER078C,chrV,316807,318342
1781,YER078W-A,chrV,318646,318810
1782,YER079W,chrV,318920,319552
1783,YER079C-A,chrV,319902,320240
1784,YER080W,chrV,319963,321846
1785,YER081W,chrV,322686,324095
1786,YER082C,chrV,324272,325936
1787,YER083C,chrV,326174,327031
1788,YER084W,chrV,327065,327451
1789,YER084W-A,chrV,327598,328110
1790,YER085C,chrV,327619,328140
1791,YER086W,chrV,328477,330207
1792,YER087W,chrV,330576,332306
1793,YER087C-A,chrV,331817,332368
1794,YER087C-B,chrV,332582,332830
1795,YER088C,chrV,333176,335188
1796,YER088C-A,chrV,335696,336019
1797,YER088W-B,chrV,335927,336073
1798,YER089C,chrV,335946,337340
1799,YER090W,chrV,337949,339472
1800,YER090C-A,chrV,338322,338411
1801,YER091C,chrV,339864,342167
1802,YER091C-A,chrV,342390,342611
1803,YER092W,chrV,342855,343232
1804,YER093C,chrV,343320,347612
1805,YER093C-A,chrV,347912,348400
1806,YER094C,chrV,348729,349346
1807,YER095W,chrV,349980,351182
1808,YER096W,chrV,351698,353236
1809,YER097W,chrV,355140,355469
1810,YER098W,chrV,355466,357730
1811,YER099C,chrV,358105,359061
1812,YER100W,chrV,359562,360314
1813,YER101C,chrV,360502,361794
1814,YER102W,chrV,362733,363702
1815,YER103W,chrV,364589,366517
1816,YER104W,chrV,366802,367428
1817,YER105C,chrV,367838,372013
1818,YER106W,chrV,372326,373234
1819,YER107C,chrV,373448,374545
1820,YER107W-A,chrV,374394,374714
1821,YER110C,chrV,378762,382103
1822,YER111C,chrV,382595,385876
1823,YER112W,chrV,387232,387795
1824,YER113C,chrV,387932,390052
1825,YER114C,chrV,390590,393712
1826,YER115C,chrV,394292,394867
1827,YER116C,chrV,395348,396172
1828,YER117W,chrV,396769,397653
1829,YER118C,chrV,397952,399055
1830,YER119C,chrV,399496,400842
1831,YER119C-A,chrV,400867,401238
1832,YER120W,chrV,401135,401869
1833,YER121W,chrV,402375,402719
1834,YER122C,chrV,402871,404352
1835,YER123W,chrV,404813,406387
1836,YER124C,chrV,407342,409063
1837,YER125W,chrV,410189,412618
1838,YER126C,chrV,413394,414179
1839,YER127W,chrV,414481,415554
1840,YER128W,chrV,415859,416470
1841,YER129W,chrV,417281,420709
1842,YER130C,chrV,421115,422446
1843,YER131W,chrV,423591,424311
1844,YER132C,chrV,425188,430449
1845,YER133W,chrV,432495,433958
1846,YER133W-A,chrV,437191,437532
1847,YER134C,chrV,437267,437803
1848,YER135C,chrV,437952,438344
1849,YER136W,chrV,439616,440971
1850,YER137C,chrV,441373,441819
1851,YER137W-A,chrV,441575,441880
1852,YER138W-A,chrV,449474,449578
1853,YER139C,chrV,450563,451243
1854,YER140W,chrV,451565,453235
1855,YER141W,chrV,453459,454919
1856,YER142C,chrV,455146,456036
1857,YER143W,chrV,456319,457605
1858,YER144C,chrV,457806,460223
1859,YER145C,chrV,460526,461740
1860,YER145C-A,chrV,462386,462823
1861,YER146W,chrV,462585,462866
1862,YER147C,chrV,462968,464842
1863,YER147C-A,chrV,465203,465613
1864,YER148W,chrV,465303,466025
1865,YER148W-A,chrV,466185,466763
1866,YER149C,chrV,466208,467470
1867,YER150W,chrV,468370,468816
1868,YER151C,chrV,469686,472424
1869,YER152C,chrV,472657,473988
1870,YER152W-A,chrV,473485,474051
1871,YER153C,chrV,474041,474805
1872,YER154W,chrV,475020,476228
1873,YER155C,chrV,476345,482848
1874,YER156C,chrV,483325,484341
1875,YER157W,chrV,484788,487193
1876,YER158C,chrV,488857,490578
1877,YER158W-A,chrV,491487,491702
1878,YER159C,chrV,491530,491958
1879,YER161C,chrV,499347,500348
1880,YER162C,chrV,500630,502894
1881,YER163C,chrV,503084,503782
1882,YER164W,chrV,505392,509798
1883,YER165W,chrV,510373,512106
1884,YER165C-A,chrV,512627,512983
1885,YER166W,chrV,512744,517459
1886,YER167W,chrV,518216,520771
1887,YER168C,chrV,521029,522669
1888,YER169W,chrV,523369,525759
1889,YER170W,chrV,525974,526651
1890,YER171W,chrV,527082,529418
1891,YER172C,chrV,529530,536021
1892,YER172C-A,chrV,536275,536655
1893,YER173W,chrV,536300,538279
1894,YER174C,chrV,538434,539168
1895,YER175C,chrV,539464,540363
1896,YER175W-A,chrV,540650,540814
1897,YER176W,chrV,541690,545055
1898,YER177W,chrV,545611,546414
1899,YER178W,chrV,546817,548079
1900,YER179W,chrV,548421,549517
1901,YER180C,chrV,549724,550527
1902,YER180C-A,chrV,550865,551122
1903,YER181C,chrV,551473,551796
1904,YER182W,chrV,552525,553259
1905,YER183C,chrV,553334,553969
1906,YER184C,chrV,556296,558680
1907,YER185W,chrV,559454,560365
1908,YER186C,chrV,561705,562625
1909,YER187W,chrV,566230,566655
1910,YER188W,chrV,568040,568759
1911,YER188C-A,chrV,569608,569907
1912,YER189W,chrV,571155,571523
1913,YER190W,chrV,571480,576525
1914,YER190C-A,chrV,574804,575379
1915,YER190C-B,chrV,575680,576162
1916,YFL068W,chrVI,53,535
1917,YFL067W,chrVI,836,1363
1918,YFL066C,chrVI,1437,2615
1919,YFL065C,chrVI,3030,3338
1920,YFL064C,chrVI,3322,3846
1921,YFL063W,chrVI,5066,5521
1922,YFL062W,chrVI,6426,7565
1923,YFL061W,chrVI,9545,10222
1924,YFL060C,chrVI,10301,10969
1925,YFL059W,chrVI,11363,12259
1926,YFL058W,chrVI,12929,13951
1927,YFL055W,chrVI,17004,18680
1928,YFL054C,chrVI,20847,22787
1929,YFL053W,chrVI,23423,25198
1930,YFL052W,chrVI,28232,29629
1931,YFL051C,chrVI,30058,30540
1932,YFL050C,chrVI,33272,35848
1933,YFL049W,chrVI,36803,38674
1934,YFL048C,chrVI,38843,40180
1935,YFL047W,chrVI,40421,42565
1936,YFL046W,chrVI,42815,43438
1937,YFL045C,chrVI,43628,44392
1938,YFL044C,chrVI,44655,45560
1939,YFL042C,chrVI,45720,47744
1940,YFL041W-A,chrVI,48734,48925
1941,YFL041W,chrVI,49139,51007
1942,YFL040W,chrVI,51350,52972
1943,YFL039C,chrVI,53260,54696
1944,YFL038C,chrVI,55366,55986
1945,YFL037W,chrVI,56336,57709
1946,YFL036W,chrVI,58782,62837
1947,YFL034C-B,chrVI,63016,63993
1948,YFL034C-A,chrVI,64243,64932
1949,YFL034W,chrVI,65477,68698
1950,YFL033C,chrVI,69115,74427
1951,YFL032W,chrVI,74872,75192
1952,YFL031W,chrVI,75179,76147
1953,YFL031C-A,chrVI,76014,76115
1954,YFL030W,chrVI,76831,77988
1955,YFL029C,chrVI,78055,79161
1956,YFL028C,chrVI,79344,80213
1957,YFL027C,chrVI,80419,81912
1958,YFL026W,chrVI,82580,83875
1959,YFL025C,chrVI,84145,87234
1960,YFL024C,chrVI,87847,90345
1961,YFL023W,chrVI,90986,93376
1962,YFL022C,chrVI,93499,95010
1963,YFL021C-A,chrVI,95761,96615
1964,YFL021W,chrVI,95966,97498
1965,YFL020C,chrVI,99231,99599
1966,YFL019C,chrVI,100252,100605
1967,YFL018C,chrVI,101628,103127
1968,YFL017W-A,chrVI,103699,103932
1969,YFL017C,chrVI,103983,104462
1970,YFL016C,chrVI,104701,106236
1971,YFL015W-A,chrVI,106415,106732
1972,YFL015C,chrVI,106469,106963
1973,YFL014W,chrVI,107256,107585
1974,YFL013W-A,chrVI,107799,108602
1975,YFL013C,chrVI,107852,109930
1976,YFL012W-A,chrVI,109810,110184
1977,YFL012W,chrVI,110647,111093
1978,YFL011W,chrVI,112345,113985
1979,YFL010W-A,chrVI,114990,115274
1980,YFL010C,chrVI,115108,115743
1981,YFL009W,chrVI,116145,118484
1982,YFL008W,chrVI,119429,123106
1983,YFL007W,chrVI,123479,129910
1984,YFL005W,chrVI,130334,130981
1985,YFL004W,chrVI,131810,134296
1986,YFL003C,chrVI,134521,137157
1987,YFL002C,chrVI,145114,146934
1988,YFL001W,chrVI,147131,148459
1989,YFR001W,chrVI,149110,149724
1990,YFR002W,chrVI,150016,152535
1991,YFR003C,chrVI,152657,153124
1992,YFR004W,chrVI,153393,154313
1993,YFR005C,chrVI,154527,155873
1994,YFR006W,chrVI,156145,157752
1995,YFR007W,chrVI,159299,160360
1996,YFR008W,chrVI,160535,161200
1997,YFR009W,chrVI,162488,164746
1998,YFR009W-A,chrVI,163875,164132
1999,YFR010W,chrVI,165067,166566
2000,YFR010W-A,chrVI,166728,166916
2001,YFR011C,chrVI,166746,167258
2002,YFR012W,chrVI,167888,168496
2003,YFR012W-A,chrVI,169224,169310
2004,YFR013W,chrVI,169922,172285
2005,YFR014C,chrVI,172537,173877
2006,YFR015C,chrVI,174265,176391
2007,YFR016C,chrVI,177042,180743
2008,YFR017C,chrVI,182274,182861
2009,YFR018C,chrVI,183131,184222
2010,YFR019W,chrVI,184502,191338
2011,YFR020W,chrVI,192737,193435
2012,YFR021W,chrVI,194812,196314
2013,YFR022W,chrVI,196833,199034
2014,YFR023W,chrVI,199874,201709
2015,YFR024C-A,chrVI,201960,203433
2016,YFR025C,chrVI,203743,204750
2017,YFR026C,chrVI,205748,206257
2018,YFR027W,chrVI,207452,208297
2019,YFR028C,chrVI,208413,210068
2020,YFR029W,chrVI,210937,212973
2021,YFR030W,chrVI,213312,216419
2022,YFR031C,chrVI,216594,220106
2023,YFR031C-A,chrVI,220507,221418
2024,YFR032C,chrVI,222090,222959
2025,YFR032C-A,chrVI,223258,223771
2026,YFR032C-B,chrVI,223710,223973
2027,YFR033C,chrVI,224326,224769
2028,YFR034C,chrVI,225020,225958
2029,YFR034W-A,chrVI,226022,226309
2030,YFR035C,chrVI,226121,226465
2031,YFR036W,chrVI,226963,227337
2032,YFR036W-A,chrVI,227451,228101
2033,YFR037C,chrVI,227513,229186
2034,YFR038W,chrVI,229380,231941
2035,YFR039C,chrVI,232012,233544
2036,YFR040W,chrVI,234242,237250
2037,YFR041C,chrVI,237368,238255
2038,YFR042W,chrVI,238458,239060
2039,YFR043C,chrVI,239114,239827
2040,YFR044C,chrVI,239992,241437
2041,YFR045W,chrVI,241998,242999
2042,YFR046C,chrVI,243074,244159
2043,YFR047C,chrVI,244279,245166
2044,YFR048W,chrVI,246146,248134
2045,YFR049W,chrVI,248523,248894
2046,YFR050C,chrVI,249066,249866
2047,YFR051C,chrVI,250163,251803
2048,YFR052W,chrVI,252505,253329
2049,YFR052C-A,chrVI,253429,253734
2050,YFR053C,chrVI,253592,255049
2051,YFR054C,chrVI,258855,259433
2052,YFR056C,chrVI,263957,264325
2053,YFR055W,chrVI,264204,265226
2054,YFR057W,chrVI,269061,269516
2055,YGL263W,chrVII,2790,3932
2056,YGL262W,chrVII,5312,5839
2057,YGL261C,chrVII,6290,6652
2058,YGL260W,chrVII,6860,7090
2059,YGL259W,chrVII,8470,8967
2060,YGL258W-A,chrVII,9162,9395
2061,YGL258W,chrVII,11110,11730
2062,YGL257C,chrVII,12481,14157
2063,YGL256W,chrVII,15159,16307
2064,YGL255W,chrVII,20978,22108
2065,YGL254W,chrVII,22304,23203
2066,YGL253W,chrVII,23935,25395
2067,YGL252C,chrVII,25718,27484
2068,YGL251C,chrVII,27921,31636
2069,YGL250W,chrVII,31910,32635
2070,YGL249W,chrVII,33098,35212
2071,YGL248W,chrVII,35653,36762
2072,YGL247W,chrVII,36933,37526
2073,YGL246C,chrVII,37617,38780
2074,YGL245W,chrVII,39023,41149
2075,YGL244W,chrVII,41498,43174
2076,YGL243W,chrVII,43307,44509
2077,YGL242C,chrVII,44652,45197
2078,YGL241W,chrVII,45445,48459
2079,YGL240W,chrVII,48613,49365
2080,YGL239C,chrVII,49431,49745
2081,YGL238W,chrVII,49552,52434
2082,YGL237C,chrVII,52731,53528
2083,YGL236C,chrVII,53787,55796
2084,YGL235W,chrVII,55279,55815
2085,YGL234W,chrVII,56482,58890
2086,YGL233W,chrVII,59122,61854
2087,YGL232W,chrVII,62075,63002
2088,YGL231C,chrVII,63048,63620
2089,YGL230C,chrVII,63772,64215
2090,YGL229C,chrVII,64503,66959
2091,YGL228W,chrVII,67598,69331
2092,YGL227W,chrVII,69671,72547
2093,YGL226C-A,chrVII,72749,73158
2094,YGL226W,chrVII,73340,73711
2095,YGL225W,chrVII,76894,77907
2096,YGL224C,chrVII,78015,78857
2097,YGL223C,chrVII,79112,80365
2098,YGL222C,chrVII,80659,81186
2099,YGL221C,chrVII,81426,82292
2100,YGL220W,chrVII,82374,82736
2101,YGL219C,chrVII,82878,84257
2102,YGL218W,chrVII,83650,84300
2103,YGL217C,chrVII,84839,85180
2104,YGL216W,chrVII,84885,87302
2105,YGL215W,chrVII,87981,89339
2106,YGL214W,chrVII,90010,90495
2107,YGL213C,chrVII,90054,91247
2108,YGL212W,chrVII,91432,92382
2109,YGL211W,chrVII,92512,93591
2110,YGL210W,chrVII,93792,94460
2111,YGL209W,chrVII,95858,97006
2112,YGL208W,chrVII,97338,98585
2113,YGL207W,chrVII,98969,102076
2114,YGL206C,chrVII,102543,107504
2115,YGL205W,chrVII,108158,110404
2116,YGL204C,chrVII,111700,112005
2117,YGL203C,chrVII,112475,114664
2118,YGL202W,chrVII,116059,117561
2119,YGL201C,chrVII,117854,120907
2120,YGL200C,chrVII,122694,123305
2121,YGL199C,chrVII,123572,124042
2122,YGL198W,chrVII,123591,124298
2123,YGL197W,chrVII,124698,129161
2124,YGL196W,chrVII,129883,131169
2125,YGL195W,chrVII,131525,139543
2126,YGL194C-A,chrVII,139719,139961
2127,YGL194C,chrVII,140368,141726
2128,YGL193C,chrVII,141916,142227
2129,YGL192W,chrVII,142246,144048
2130,YGL191W,chrVII,144808,145197
2131,YGL190C,chrVII,145809,147389
2132,YGL189C,chrVII,148229,148966
2133,YGL188C-A,chrVII,148824,148964
2134,YGL188C,chrVII,149343,149516
2135,YGL187C,chrVII,149704,150525
2136,YGL186C,chrVII,151037,152776
2137,YGL185C,chrVII,153167,154306
2138,YGL184C,chrVII,154615,156012
2139,YGL183C,chrVII,156543,157285
2140,YGL182C,chrVII,157273,157596
2141,YGL181W,chrVII,157906,159096
2142,YGL180W,chrVII,160065,162758
2143,YGL179C,chrVII,163409,165091
2144,YGL178W,chrVII,167352,170571
2145,YGL177W,chrVII,167559,167906
2146,YGL176C,chrVII,171415,173079
2147,YGL175C,chrVII,173285,174322
2148,YGL174W,chrVII,174545,175345
2149,YGL173C,chrVII,175527,180113
2150,YGL172W,chrVII,180700,182118
2151,YGL171W,chrVII,182390,184084
2152,YGL170C,chrVII,184153,185394
2153,YGL169W,chrVII,186059,187339
2154,YGL168W,chrVII,187464,187796
2155,YGL167C,chrVII,187616,190468
2156,YGL166W,chrVII,191129,191806
2157,YGL165C,chrVII,191398,191976
2158,YGL164C,chrVII,191978,193300
2159,YGL163C,chrVII,193707,196403
2160,YGL162W,chrVII,198138,199037
2161,YGL161C,chrVII,199210,200142
2162,YGL160W,chrVII,200561,202273
2163,YGL159W,chrVII,202721,203833
2164,YGL158W,chrVII,207033,208571
2165,YGL157W,chrVII,209006,210049
2166,YGL156W,chrVII,210416,213667
2167,YGL155W,chrVII,214081,215211
2168,YGL154C,chrVII,215278,216096
2169,YGL153W,chrVII,216273,217298
2170,YGL152C,chrVII,216692,217369
2171,YGL151W,chrVII,217524,220922
2172,YGL150C,chrVII,221104,225573
2173,YGL149W,chrVII,225572,225877
2174,YGL148W,chrVII,226399,227529
2175,YGL147C,chrVII,227754,228329
2176,YGL146C,chrVII,228751,229686
2177,YGL145W,chrVII,230243,232348
2178,YGL144C,chrVII,232450,234507
2179,YGL143C,chrVII,234717,235958
2180,YGL142C,chrVII,236269,238119
2181,YGL141W,chrVII,238353,241085
2182,YGL140C,chrVII,241353,245012
2183,YGL139W,chrVII,245716,248124
2184,YGL138C,chrVII,248494,249531
2185,YGL137W,chrVII,249869,252738
2186,YGL136C,chrVII,252897,253859
2187,YGL135W,chrVII,254641,255294
2188,YGL134W,chrVII,255663,256964
2189,YGL133W,chrVII,257707,261501
2190,YGL132W,chrVII,261580,261915
2191,YGL131C,chrVII,261648,265859
2192,YGL130W,chrVII,266145,267524
2193,YGL129C,chrVII,267723,269075
2194,YGL128C,chrVII,269293,270144
2195,YGL127C,chrVII,270392,270775
2196,YGL126W,chrVII,270997,272139
2197,YGL125W,chrVII,272520,274322
2198,YGL124C,chrVII,274780,276714
2199,YGL123W,chrVII,277617,278381
2200,YGL123C-A,chrVII,277634,277864
2201,YGL122C,chrVII,278946,280523
2202,YGL121C,chrVII,280777,281157
2203,YGL120C,chrVII,281634,283937
2204,YGL119W,chrVII,284442,285947
2205,YGL118C,chrVII,288014,288451
2206,YGL117W,chrVII,288512,289309
2207,YGL116W,chrVII,289809,291641
2208,YGL115W,chrVII,292033,293001
2209,YGL114W,chrVII,293460,295637
2210,YGL113W,chrVII,295932,297938
2211,YGL112C,chrVII,298178,299728
2212,YGL111W,chrVII,299978,301369
2213,YGL110C,chrVII,301537,303411
2214,YGL109W,chrVII,303513,303836
2215,YGL108C,chrVII,303649,304071
2216,YGL107C,chrVII,304333,306273
2217,YGL106W,chrVII,306560,307009
2218,YGL105W,chrVII,307437,308567
2219,YGL104C,chrVII,308713,310173
2220,YGL103W,chrVII,310967,311927
2221,YGL102C,chrVII,311505,311933
2222,YGL101W,chrVII,312193,312840
2223,YGL100W,chrVII,313234,314283
2224,YGL099W,chrVII,314631,316553
2225,YGL098W,chrVII,317342,318079
2226,YGL097W,chrVII,321782,323230
2227,YGL096W,chrVII,325331,326161
2228,YGL095C,chrVII,328874,330607
2229,YGL094C,chrVII,331118,334465
2230,YGL093W,chrVII,334886,337639
2231,YGL092W,chrVII,337906,341859
2232,YGL091C,chrVII,342056,343042
2233,YGL090W,chrVII,343319,344584
2234,YGL089C,chrVII,344791,345153
2235,YGL088W,chrVII,345836,346201
2236,YGL087C,chrVII,346406,346904
2237,YGL086W,chrVII,347119,349368
2238,YGL085W,chrVII,349616,350440
2239,YGL084C,chrVII,350616,352298
2240,YGL083W,chrVII,353058,355472
2241,YGL082W,chrVII,355827,356972
2242,YGL081W,chrVII,357377,358339
2243,YGL080W,chrVII,358636,359028
2244,YGL079W,chrVII,359444,360100
2245,YGL078C,chrVII,360288,361859
2246,YGL077C,chrVII,362225,363916
2247,YGL076C,chrVII,364335,365996
2248,YGL075C,chrVII,366925,368088
2249,YGL074C,chrVII,368596,368922
2250,YGL073W,chrVII,368753,371254
2251,YGL072C,chrVII,371003,371362
2252,YGL071W,chrVII,372012,374084
2253,YGL070C,chrVII,374459,374827
2254,YGL069C,chrVII,375050,375514
2255,YGL068W,chrVII,375087,375671
2256,YGL067W,chrVII,376101,377255
2257,YGL066W,chrVII,377609,379582
2258,YGL065C,chrVII,379760,381271
2259,YGL064C,chrVII,381523,383208
2260,YGL063W,chrVII,383654,384766
2261,YGL063C-A,chrVII,384502,384651
2262,YGL062W,chrVII,385196,388732
2263,YGL061C,chrVII,388968,389711
2264,YGL060W,chrVII,390065,391990
2265,YGL059W,chrVII,392223,393698
2266,YGL058W,chrVII,393986,394504
2267,YGL057C,chrVII,394966,395829
2268,YGL056C,chrVII,396035,397618
2269,YGL055W,chrVII,398628,400160
2270,YGL054C,chrVII,400871,401287
2271,YGL053W,chrVII,402589,403302
2272,YGL052W,chrVII,403437,403742
2273,YGL051W,chrVII,403687,404391
2274,YGL050W,chrVII,405776,406597
2275,YGL049C,chrVII,406860,409604
2276,YGL048C,chrVII,410069,411286
2277,YGL047W,chrVII,411552,412160
2278,YGL045W,chrVII,414102,415730
2279,YGL044C,chrVII,416146,417036
2280,YGL043W,chrVII,417483,418412
2281,YGL042C,chrVII,418288,418593
2282,YGL041C-B,chrVII,418704,418886
2283,YGL041W-A,chrVII,418825,419289
2284,YGL041C,chrVII,419022,419225
2285,YGL040C,chrVII,419527,420555
2286,YGL039W,chrVII,423961,425007
2287,YGL038C,chrVII,425362,426804
2288,YGL037C,chrVII,427297,427947
2289,YGL036W,chrVII,428601,431330
2290,YGL035C,chrVII,431548,433062
2291,YGL034C,chrVII,433214,433579
2292,YGL033W,chrVII,435625,436401
2293,YGL032C,chrVII,436570,436833
2294,YGL031C,chrVII,437467,438397
2295,YGL030W,chrVII,439091,439638
2296,YGL029W,chrVII,440063,440425
2297,YGL028C,chrVII,441281,442909
2298,YGL027C,chrVII,443642,446143
2299,YGL026C,chrVII,446412,448535
2300,YGL025C,chrVII,448764,449957
2301,YGL024W,chrVII,449788,450123
2302,YGL023C,chrVII,450197,452104
2303,YGL022W,chrVII,452404,454560
2304,YGL021W,chrVII,454785,457067
2305,YGL020C,chrVII,457163,457870
2306,YGL019W,chrVII,458156,458992
2307,YGL018C,chrVII,459110,459664
2308,YGL017W,chrVII,459854,461365
2309,YGL016W,chrVII,461666,464911
2310,YGL015C,chrVII,465043,465435
2311,YGL014W,chrVII,466141,468807
2312,YGL014C-A,chrVII,466237,466398
2313,YGL013C,chrVII,469092,472298
2314,YGL012W,chrVII,472855,474276
2315,YGL011C,chrVII,474489,475247
2316,YGL010W,chrVII,475545,476069
2317,YGL009C,chrVII,476313,478652
2318,YGL008C,chrVII,479910,482666
2319,YGL007C-A,chrVII,482941,483027
2320,YGL007W,chrVII,483260,483637
2321,YGL006W-A,chrVII,485423,485533
2322,YGL006W,chrVII,485921,489442
2323,YGL005C,chrVII,489708,490547
2324,YGL004C,chrVII,490703,491956
2325,YGL003C,chrVII,492474,494174
2326,YGL002W,chrVII,494517,495167
2327,YGL001C,chrVII,495453,496502
2328,YGR001C,chrVII,497133,498034
2329,YGR002C,chrVII,498476,499906
2330,YGR003W,chrVII,500132,502366
2331,YGR004W,chrVII,502938,504326
2332,YGR005C,chrVII,504657,505859
2333,YGR006W,chrVII,506070,506825
2334,YGR007W,chrVII,506969,507940
2335,YGR008C,chrVII,508110,508364
2336,YGR009C,chrVII,509047,511002
2337,YGR010W,chrVII,511545,512732
2338,YGR011W,chrVII,512497,512823
2339,YGR012W,chrVII,513159,514340
2340,YGR013W,chrVII,514554,516416
2341,YGR014W,chrVII,516943,520863
2342,YGR015C,chrVII,521090,522076
