,id,chrom,start,end
1333,CAGL0F02607g,ChrF_C_glabrata_CBS138,253480,255809
1334,CAGL0F02651g,ChrF_C_glabrata_CBS138,256557,258868
1335,CAGL0F02673g,ChrF_C_glabrata_CBS138,256661,260036
1336,CAGL0F02695g,ChrF_C_glabrata_CBS138,259747,260655
1337,CAGL0F02717g,ChrF_C_glabrata_CBS138,261307,266114
1338,CAGL0F02739g,ChrF_C_glabrata_CBS138,266308,270307
1339,CAGL0F02761g,ChrF_C_glabrata_CBS138,270612,271477
1340,CAGL0F02783g,ChrF_C_glabrata_CBS138,271504,275377
1341,CAGL0F02805g,ChrF_C_glabrata_CBS138,274439,275297
1342,CAGL0F02827g,ChrF_C_glabrata_CBS138,275416,276617
1343,CAGL0F02849g,ChrF_C_glabrata_CBS138,276393,278359
1344,CAGL0F02871g,ChrF_C_glabrata_CBS138,278087,279287
1345,CAGL0F02893g,ChrF_C_glabrata_CBS138,279406,280797
1346,CAGL0F02915g,ChrF_C_glabrata_CBS138,280707,283738
1347,CAGL0F02937g,ChrF_C_glabrata_CBS138,284487,285920
1348,CAGL0F02959g,ChrF_C_glabrata_CBS138,286177,288373
1349,CAGL0F03003g,ChrF_C_glabrata_CBS138,289857,293541
1350,CAGL0F03025g,ChrF_C_glabrata_CBS138,295497,298647
1351,CAGL0F03047g,ChrF_C_glabrata_CBS138,298521,301222
1352,CAGL0F03069g,ChrF_C_glabrata_CBS138,301604,303207
1353,CAGL0F03091g,ChrF_C_glabrata_CBS138,303378,303997
1354,CAGL0F03113g,ChrF_C_glabrata_CBS138,304097,306152
1355,CAGL0F03135g,ChrF_C_glabrata_CBS138,306427,307802
1356,CAGL0F03157g,ChrF_C_glabrata_CBS138,307737,310888
1357,CAGL0F03179g,ChrF_C_glabrata_CBS138,310940,313167
1358,CAGL0F03201g,ChrF_C_glabrata_CBS138,312765,314744
1359,CAGL0F03223g,ChrF_C_glabrata_CBS138,314213,317019
1360,CAGL0F03245g,ChrF_C_glabrata_CBS138,316719,320639
1361,CAGL0F03261g,ChrF_C_glabrata_CBS138,321019,321432
1362,CAGL0F03267g,ChrF_C_glabrata_CBS138,321660,325837
1363,CAGL0F03289g,ChrF_C_glabrata_CBS138,325706,327638
1364,CAGL0F03311g,ChrF_C_glabrata_CBS138,327479,330887
1365,CAGL0F03333g,ChrF_C_glabrata_CBS138,331788,333287
1366,CAGL0F03399g,ChrF_C_glabrata_CBS138,333686,335222
1367,CAGL0F03421g,ChrF_C_glabrata_CBS138,335877,338867
1368,CAGL0F03443g,ChrF_C_glabrata_CBS138,339074,340247
1369,CAGL0F03465g,ChrF_C_glabrata_CBS138,340640,343438
1370,CAGL0F03487g,ChrF_C_glabrata_CBS138,343761,344818
1371,CAGL0F03531g,ChrF_C_glabrata_CBS138,344826,347746
1372,CAGL0F03553g,ChrF_C_glabrata_CBS138,347237,347695
1373,CAGL0F03575g,ChrF_C_glabrata_CBS138,348058,350325
1374,CAGL0F03597g,ChrF_C_glabrata_CBS138,350666,352358
1375,CAGL0F03619g,ChrF_C_glabrata_CBS138,352409,354565
1376,CAGL0F03641g,ChrF_C_glabrata_CBS138,354791,356059
1377,CAGL0F03663g,ChrF_C_glabrata_CBS138,356360,357778
1378,CAGL0F03685g,ChrF_C_glabrata_CBS138,357708,359237
1379,CAGL0F03707g,ChrF_C_glabrata_CBS138,359452,361967
1380,CAGL0F03729g,ChrF_C_glabrata_CBS138,362906,364097
1381,CAGL0F03751g,ChrF_C_glabrata_CBS138,364168,366037
1382,CAGL0F03773g,ChrF_C_glabrata_CBS138,366297,368950
1383,CAGL0F03795g,ChrF_C_glabrata_CBS138,368864,370487
1384,CAGL0F03817g,ChrF_C_glabrata_CBS138,370618,372007
1385,CAGL0F03839g,ChrF_C_glabrata_CBS138,371940,373789
1386,CAGL0F03861g,ChrF_C_glabrata_CBS138,372890,375547
1387,CAGL0F03883g,ChrF_C_glabrata_CBS138,374939,378011
1388,CAGL0F03905g,ChrF_C_glabrata_CBS138,377763,380257
1389,CAGL0F03927g,ChrF_C_glabrata_CBS138,380465,382749
1390,CAGL0F03949g,ChrF_C_glabrata_CBS138,381968,386270
1391,CAGL0F03971g,ChrF_C_glabrata_CBS138,386043,390694
1392,CAGL0F03993g,ChrF_C_glabrata_CBS138,390811,392557
1393,CAGL0F04015g,ChrF_C_glabrata_CBS138,390857,406518
1394,CAGL0F04081g,ChrF_C_glabrata_CBS138,406037,408124
1395,CAGL0F04092g,ChrF_C_glabrata_CBS138,409307,409796
1396,CAGL0F04103g,ChrF_C_glabrata_CBS138,409867,410695
1397,CAGL0F04125g,ChrF_C_glabrata_CBS138,410387,413641
1398,CAGL0F04191g,ChrF_C_glabrata_CBS138,417747,418305
1399,CAGL0F04213g,ChrF_C_glabrata_CBS138,419277,420999
1400,CAGL0F04235g,ChrF_C_glabrata_CBS138,421034,421987
1401,CAGL0F04257g,ChrF_C_glabrata_CBS138,422487,423777
1402,CAGL0F04279g,ChrF_C_glabrata_CBS138,424617,425724
1403,CAGL0F04301g,ChrF_C_glabrata_CBS138,425987,430707
1404,CAGL0F04323g,ChrF_C_glabrata_CBS138,430787,432888
1405,CAGL0F04345g,ChrF_C_glabrata_CBS138,432740,436316
1406,CAGL0F04367g,ChrF_C_glabrata_CBS138,436264,437670
1407,CAGL0F04389g,ChrF_C_glabrata_CBS138,437083,440946
1408,CAGL0F04411g,ChrF_C_glabrata_CBS138,441043,441888
1409,CAGL0F04433g,ChrF_C_glabrata_CBS138,442137,444274
1410,CAGL0F04455g,ChrF_C_glabrata_CBS138,445317,446279
1411,CAGL0F04477g,ChrF_C_glabrata_CBS138,445854,448437
1412,CAGL0F04499g,ChrF_C_glabrata_CBS138,449297,453057
1413,CAGL0F04521g,ChrF_C_glabrata_CBS138,452426,454213
1414,CAGL0F04543g,ChrF_C_glabrata_CBS138,456591,456866
1415,CAGL0F04565g,ChrF_C_glabrata_CBS138,457546,461169
1416,CAGL0F04587g,ChrF_C_glabrata_CBS138,459736,463750
1417,CAGL0F04609g,ChrF_C_glabrata_CBS138,463001,467863
1418,CAGL0F04631g,ChrF_C_glabrata_CBS138,467965,469094
1419,CAGL0F04653g,ChrF_C_glabrata_CBS138,470464,471534
1420,CAGL0F04697g,ChrF_C_glabrata_CBS138,472614,473969
1421,CAGL0F04719g,ChrF_C_glabrata_CBS138,475124,477544
1422,CAGL0F04741g,ChrF_C_glabrata_CBS138,478084,479636
1423,CAGL0F04763g,ChrF_C_glabrata_CBS138,479488,481800
1424,CAGL0F04785g,ChrF_C_glabrata_CBS138,482036,484886
1425,CAGL0F04807g,ChrF_C_glabrata_CBS138,484498,487112
1426,CAGL0F04829g,ChrF_C_glabrata_CBS138,487284,488881
1427,CAGL0F04851g,ChrF_C_glabrata_CBS138,488193,490617
1428,CAGL0F04873g,ChrF_C_glabrata_CBS138,491534,493996
1429,CAGL0F04895g,ChrF_C_glabrata_CBS138,495404,498584
1430,CAGL0F04917g,ChrF_C_glabrata_CBS138,499035,503508
1431,CAGL0F04939g,ChrF_C_glabrata_CBS138,501294,506390
1432,CAGL0F04961g,ChrF_C_glabrata_CBS138,506507,507292
1433,CAGL0F04983g,ChrF_C_glabrata_CBS138,507155,509104
1434,CAGL0F05005g,ChrF_C_glabrata_CBS138,509365,511944
1435,CAGL0F05027g,ChrF_C_glabrata_CBS138,512213,512984
1436,CAGL0F05049g,ChrF_C_glabrata_CBS138,512882,514413
1437,CAGL0F05071g,ChrF_C_glabrata_CBS138,514091,515740
1438,CAGL0F05093g,ChrF_C_glabrata_CBS138,516344,519220
1439,CAGL0F05115g,ChrF_C_glabrata_CBS138,519364,522018
1440,CAGL0F05137g,ChrF_C_glabrata_CBS138,523864,524655
1441,CAGL0F05159g,ChrF_C_glabrata_CBS138,525064,527644
1442,CAGL0F05181g,ChrF_C_glabrata_CBS138,527648,529794
1443,CAGL0F05203g,ChrF_C_glabrata_CBS138,529855,530714
1444,CAGL0F05225g,ChrF_C_glabrata_CBS138,530772,531453
1445,CAGL0F05247g,ChrF_C_glabrata_CBS138,531550,532745
1446,CAGL0F05269g,ChrF_C_glabrata_CBS138,532901,535680
1447,CAGL0F05329g,ChrF_C_glabrata_CBS138,535879,537525
1448,CAGL0F05335g,ChrF_C_glabrata_CBS138,537576,540895
1449,CAGL0F05357g,ChrF_C_glabrata_CBS138,541253,544189
1450,CAGL0F05379g,ChrF_C_glabrata_CBS138,544091,547162
1451,CAGL0F05401g,ChrF_C_glabrata_CBS138,547875,550430
1452,CAGL0F05423g,ChrF_C_glabrata_CBS138,550517,551744
1453,CAGL0F05445g,ChrF_C_glabrata_CBS138,551599,553639
1454,CAGL0F05467g,ChrF_C_glabrata_CBS138,552338,553717
1455,CAGL0F05489g,ChrF_C_glabrata_CBS138,553794,555536
1456,CAGL0F05511g,ChrF_C_glabrata_CBS138,555604,557104
1457,CAGL0F05533g,ChrF_C_glabrata_CBS138,556957,558648
1458,CAGL0F05555g,ChrF_C_glabrata_CBS138,558464,559474
1459,CAGL0F05577g,ChrF_C_glabrata_CBS138,559634,561857
1460,CAGL0F05599g,ChrF_C_glabrata_CBS138,562200,564496
1461,CAGL0F05621g,ChrF_C_glabrata_CBS138,564046,565497
1462,CAGL0F05643g,ChrF_C_glabrata_CBS138,565579,567553
1463,CAGL0F05665g,ChrF_C_glabrata_CBS138,567322,569585
1464,CAGL0F05687g,ChrF_C_glabrata_CBS138,570244,572796
1465,CAGL0F05709g,ChrF_C_glabrata_CBS138,573084,574255
1466,CAGL0F05731g,ChrF_C_glabrata_CBS138,574292,575084
1467,CAGL0F05753g,ChrF_C_glabrata_CBS138,575275,577014
1468,CAGL0F05775g,ChrF_C_glabrata_CBS138,577696,580061
1469,CAGL0F05797g,ChrF_C_glabrata_CBS138,579828,584545
1470,CAGL0F05819g,ChrF_C_glabrata_CBS138,584681,586288
1471,CAGL0F05841g,ChrF_C_glabrata_CBS138,586267,588257
1472,CAGL0F05863g,ChrF_C_glabrata_CBS138,586425,588334
1473,CAGL0F05885g,ChrF_C_glabrata_CBS138,588784,591016
1474,CAGL0F05907g,ChrF_C_glabrata_CBS138,591284,592877
1475,CAGL0F05929g,ChrF_C_glabrata_CBS138,593034,594769
1476,CAGL0F05951g,ChrF_C_glabrata_CBS138,594933,595681
1477,CAGL0F05973g,ChrF_C_glabrata_CBS138,595705,597624
1478,CAGL0F05995g,ChrF_C_glabrata_CBS138,598227,600704
1479,CAGL0F06017g,ChrF_C_glabrata_CBS138,601390,602294
1480,CAGL0F06039g,ChrF_C_glabrata_CBS138,602425,603664
1481,CAGL0F06061g,ChrF_C_glabrata_CBS138,603884,605192
1482,CAGL0F06127g,ChrF_C_glabrata_CBS138,610714,611495
1483,CAGL0F06149g,ChrF_C_glabrata_CBS138,611131,612966
1484,CAGL0F06171g,ChrF_C_glabrata_CBS138,612619,617020
1485,CAGL0F06215g,ChrF_C_glabrata_CBS138,616705,618560
1486,CAGL0F06237g,ChrF_C_glabrata_CBS138,618793,620159
1487,CAGL0F06259g,ChrF_C_glabrata_CBS138,620200,621185
1488,CAGL0F06325g,ChrF_C_glabrata_CBS138,621594,624453
1489,CAGL0F06347g,ChrF_C_glabrata_CBS138,625036,628337
1490,CAGL0F06369g,ChrF_C_glabrata_CBS138,628025,630824
1491,CAGL0F06391g,ChrF_C_glabrata_CBS138,631265,632424
1492,CAGL0F06413g,ChrF_C_glabrata_CBS138,634134,636657
1493,CAGL0F06435g,ChrF_C_glabrata_CBS138,636844,637430
1494,CAGL0F06457g,ChrF_C_glabrata_CBS138,637033,638512
1495,CAGL0F06479g,ChrF_C_glabrata_CBS138,638623,640888
1496,CAGL0F06501g,ChrF_C_glabrata_CBS138,640634,642252
1497,CAGL0F06523g,ChrF_C_glabrata_CBS138,642399,645408
1498,CAGL0F06545g,ChrF_C_glabrata_CBS138,645184,646134
1499,CAGL0F06567g,ChrF_C_glabrata_CBS138,646495,648012
1500,CAGL0F06589g,ChrF_C_glabrata_CBS138,648302,649711
1501,CAGL0F06611g,ChrF_C_glabrata_CBS138,650173,653434
1502,CAGL0F06633g,ChrF_C_glabrata_CBS138,652466,654957
1503,CAGL0F06655g,ChrF_C_glabrata_CBS138,654680,658724
1504,CAGL0F06677g,ChrF_C_glabrata_CBS138,656199,657539
1505,CAGL0F06693g,ChrF_C_glabrata_CBS138,658052,658714
1506,CAGL0F06699g,ChrF_C_glabrata_CBS138,658958,659539
1507,CAGL0F06721g,ChrF_C_glabrata_CBS138,660044,660850
1508,CAGL0F06743g,ChrF_C_glabrata_CBS138,661154,663826
1509,CAGL0F06765g,ChrF_C_glabrata_CBS138,663631,665078
1510,CAGL0F06787g,ChrF_C_glabrata_CBS138,664722,666362
1511,CAGL0F06809g,ChrF_C_glabrata_CBS138,666092,667430
1512,CAGL0F06831g,ChrF_C_glabrata_CBS138,668106,671592
1513,CAGL0F06853g,ChrF_C_glabrata_CBS138,671818,674405
1514,CAGL0F06875g,ChrF_C_glabrata_CBS138,672518,674953
1515,CAGL0F06897g,ChrF_C_glabrata_CBS138,675245,676334
1516,CAGL0F06919g,ChrF_C_glabrata_CBS138,677304,678264
1517,CAGL0F06941g,ChrF_C_glabrata_CBS138,679025,683910
1518,CAGL0F06963g,ChrF_C_glabrata_CBS138,683458,684613
1519,CAGL0F06985g,ChrF_C_glabrata_CBS138,684644,686826
1520,CAGL0F07007g,ChrF_C_glabrata_CBS138,686914,689016
1521,CAGL0F07029g,ChrF_C_glabrata_CBS138,688876,691532
1522,CAGL0F07051g,ChrF_C_glabrata_CBS138,691312,693460
1523,CAGL0F07073g,ChrF_C_glabrata_CBS138,693207,695463
1524,CAGL0F07095g,ChrF_C_glabrata_CBS138,695351,697134
1525,CAGL0F07117g,ChrF_C_glabrata_CBS138,697340,698024
1526,CAGL0F07139g,ChrF_C_glabrata_CBS138,698227,700844
1527,CAGL0F07172g,ChrF_C_glabrata_CBS138,700882,705196
1528,CAGL0F07249g,ChrF_C_glabrata_CBS138,705261,708296
1529,CAGL0F07271g,ChrF_C_glabrata_CBS138,707241,709614
1530,CAGL0F07293g,ChrF_C_glabrata_CBS138,710021,712424
1531,CAGL0F07315g,ChrF_C_glabrata_CBS138,712488,714434
1532,CAGL0F07337g,ChrF_C_glabrata_CBS138,714713,716764
1533,CAGL0F07359g,ChrF_C_glabrata_CBS138,717476,718774
1534,CAGL0F07381g,ChrF_C_glabrata_CBS138,718827,720984
1535,CAGL0F07403g,ChrF_C_glabrata_CBS138,721225,723220
1536,CAGL0F07425g,ChrF_C_glabrata_CBS138,722675,724624
1537,CAGL0F07447g,ChrF_C_glabrata_CBS138,724810,725404
1538,CAGL0F07469g,ChrF_C_glabrata_CBS138,725568,727734
1539,CAGL0F07491g,ChrF_C_glabrata_CBS138,727928,730369
1540,CAGL0F07513g,ChrF_C_glabrata_CBS138,728818,730654
1541,CAGL0F07535g,ChrF_C_glabrata_CBS138,731155,732574
1542,CAGL0F07557g,ChrF_C_glabrata_CBS138,733175,734194
1543,CAGL0F07579g,ChrF_C_glabrata_CBS138,734516,735664
1544,CAGL0F07601g,ChrF_C_glabrata_CBS138,738216,739114
1545,CAGL0F07623g,ChrF_C_glabrata_CBS138,740607,742638
1546,CAGL0F07645g,ChrF_C_glabrata_CBS138,741359,744316
1547,CAGL0F07667g,ChrF_C_glabrata_CBS138,744030,747903
1548,CAGL0F07689g,ChrF_C_glabrata_CBS138,748030,751059
1549,CAGL0F07711g,ChrF_C_glabrata_CBS138,751230,753628
1550,CAGL0F07733g,ChrF_C_glabrata_CBS138,752855,756219
1551,CAGL0F07755g,ChrF_C_glabrata_CBS138,755237,757842
1552,CAGL0F07777g,ChrF_C_glabrata_CBS138,758030,760194
1553,CAGL0F07799g,ChrF_C_glabrata_CBS138,760202,762740
1554,CAGL0F07821g,ChrF_C_glabrata_CBS138,762898,766040
1555,CAGL0F07843g,ChrF_C_glabrata_CBS138,765696,768319
1556,CAGL0F07865g,ChrF_C_glabrata_CBS138,768200,772071
1557,CAGL0F07887g,ChrF_C_glabrata_CBS138,772247,775159
1558,CAGL0F07909g,ChrF_C_glabrata_CBS138,775259,780166
1559,CAGL0F07931g,ChrF_C_glabrata_CBS138,780079,780934
1560,CAGL0F07953g,ChrF_C_glabrata_CBS138,781036,781785
1561,CAGL0F07975g,ChrF_C_glabrata_CBS138,781970,785662
1562,CAGL0F07997g,ChrF_C_glabrata_CBS138,785704,789692
1563,CAGL0F08019g,ChrF_C_glabrata_CBS138,790680,791783
1564,CAGL0F08041g,ChrF_C_glabrata_CBS138,791784,796241
1565,CAGL0F08063g,ChrF_C_glabrata_CBS138,796517,798559
1566,CAGL0F08085g,ChrF_C_glabrata_CBS138,799430,801741
1567,CAGL0F08107g,ChrF_C_glabrata_CBS138,799535,802594
1568,CAGL0F08129g,ChrF_C_glabrata_CBS138,803520,805904
1569,CAGL0F08151g,ChrF_C_glabrata_CBS138,806057,808215
1570,CAGL0F08173g,ChrF_C_glabrata_CBS138,808346,809300
1571,CAGL0F08195g,ChrF_C_glabrata_CBS138,812797,814281
1572,CAGL0F08217g,ChrF_C_glabrata_CBS138,814389,817469
1573,CAGL0F08239g,ChrF_C_glabrata_CBS138,820833,822654
1574,CAGL0F08261g,ChrF_C_glabrata_CBS138,822605,825270
1575,CAGL0F08283g,ChrF_C_glabrata_CBS138,825615,827708
1576,CAGL0F08305g,ChrF_C_glabrata_CBS138,827591,829235
1577,CAGL0F08327g,ChrF_C_glabrata_CBS138,829214,832678
1578,CAGL0F08371g,ChrF_C_glabrata_CBS138,832741,838285
1579,CAGL0F08393g,ChrF_C_glabrata_CBS138,835583,840134
1580,CAGL0F08415g,ChrF_C_glabrata_CBS138,840113,841223
1581,CAGL0F08437g,ChrF_C_glabrata_CBS138,841277,842793
1582,CAGL0F08459g,ChrF_C_glabrata_CBS138,842934,845740
1583,CAGL0F08481g,ChrF_C_glabrata_CBS138,846078,848573
1584,CAGL0F08503g,ChrF_C_glabrata_CBS138,848954,849691
1585,CAGL0F08525g,ChrF_C_glabrata_CBS138,850425,851684
1586,CAGL0F08547g,ChrF_C_glabrata_CBS138,851792,853270
1587,CAGL0F08569g,ChrF_C_glabrata_CBS138,853489,854892
1588,CAGL0F08591g,ChrF_C_glabrata_CBS138,855025,857141
1589,CAGL0F08613g,ChrF_C_glabrata_CBS138,855390,857510
1590,CAGL0F08635g,ChrF_C_glabrata_CBS138,857557,860174
1591,CAGL0F08657g,ChrF_C_glabrata_CBS138,860262,862234
1592,CAGL0F08679g,ChrF_C_glabrata_CBS138,861912,863791
1593,CAGL0F08701g,ChrF_C_glabrata_CBS138,863624,864379
1594,CAGL0F08723g,ChrF_C_glabrata_CBS138,864514,865808
1595,CAGL0F08745g,ChrF_C_glabrata_CBS138,865609,866711
1596,CAGL0F08767g,ChrF_C_glabrata_CBS138,867394,867789
1597,CAGL0F08789g,ChrF_C_glabrata_CBS138,867964,869217
1598,CAGL0F08811g,ChrF_C_glabrata_CBS138,869424,871451
1599,CAGL0F08833g,ChrF_C_glabrata_CBS138,873614,876734
1600,CAGL0F08855g,ChrF_C_glabrata_CBS138,875819,877945
1601,CAGL0F08877g,ChrF_C_glabrata_CBS138,877959,878845
1602,CAGL0F08943g,ChrF_C_glabrata_CBS138,879115,880832
1603,CAGL0F08965g,ChrF_C_glabrata_CBS138,880296,882215
1604,CAGL0F08987g,ChrF_C_glabrata_CBS138,882540,883684
1605,CAGL0F09009g,ChrF_C_glabrata_CBS138,883147,885158
1606,CAGL0F09031g,ChrF_C_glabrata_CBS138,885244,886945
1607,CAGL0F09053g,ChrF_C_glabrata_CBS138,888734,891296
1608,CAGL0F09075g,ChrF_C_glabrata_CBS138,894674,897210
1609,CAGL0F09097g,ChrF_C_glabrata_CBS138,898374,900626
1610,CAGL0F09119g,ChrF_C_glabrata_CBS138,900631,903114
1611,CAGL0F09141g,ChrF_C_glabrata_CBS138,904239,904448
1612,CAGL0F09163g,ChrF_C_glabrata_CBS138,902872,905739
1613,CAGL0F09185g,ChrF_C_glabrata_CBS138,905543,906524
1614,CAGL0F09207g,ChrF_C_glabrata_CBS138,905813,908301
1615,CAGL0F09229g,ChrF_C_glabrata_CBS138,908155,910884
1616,CAGL0F09273g,ChrF_C_glabrata_CBS138,925839,927101
1617,CAGL0G00105g,ChrG_C_glabrata_CBS138,2726,3694
1618,CAGL0G00121g,ChrG_C_glabrata_CBS138,4358,5683
1619,CAGL0G00154g,ChrG_C_glabrata_CBS138,14407,16029
1620,CAGL0G00176g,ChrG_C_glabrata_CBS138,16317,18600
1621,CAGL0G00220g,ChrG_C_glabrata_CBS138,18687,20190
1622,CAGL0G00242g,ChrG_C_glabrata_CBS138,18838,25074
1623,CAGL0G00264g,ChrG_C_glabrata_CBS138,25709,28526
1624,CAGL0G00286g,ChrG_C_glabrata_CBS138,27083,29097
1625,CAGL0G00297g,ChrG_C_glabrata_CBS138,29191,30887
1626,CAGL0G00308g,ChrG_C_glabrata_CBS138,28756,35094
1627,CAGL0G00330g,ChrG_C_glabrata_CBS138,34440,35766
1628,CAGL0G00352g,ChrG_C_glabrata_CBS138,35947,37086
1629,CAGL0G00374g,ChrG_C_glabrata_CBS138,37404,39386
1630,CAGL0G00396g,ChrG_C_glabrata_CBS138,38325,40697
1631,CAGL0G00418g,ChrG_C_glabrata_CBS138,40787,44147
1632,CAGL0G00440g,ChrG_C_glabrata_CBS138,44307,46462
1633,CAGL0G00462g,ChrG_C_glabrata_CBS138,46707,47329
1634,CAGL0G00484g,ChrG_C_glabrata_CBS138,47687,48457
1635,CAGL0G00506g,ChrG_C_glabrata_CBS138,48483,54477
1636,CAGL0G00528g,ChrG_C_glabrata_CBS138,54558,58897
1637,CAGL0G00550g,ChrG_C_glabrata_CBS138,59138,60616
1638,CAGL0G00594g,ChrG_C_glabrata_CBS138,60959,62345
1639,CAGL0G00660g,ChrG_C_glabrata_CBS138,63046,65101
1640,CAGL0G00682g,ChrG_C_glabrata_CBS138,63519,65847
1641,CAGL0G00704g,ChrG_C_glabrata_CBS138,65748,67245
1642,CAGL0G00726g,ChrG_C_glabrata_CBS138,67251,69388
1643,CAGL0G00748g,ChrG_C_glabrata_CBS138,69615,70638
1644,CAGL0G00792g,ChrG_C_glabrata_CBS138,71625,72122
1645,CAGL0G00814g,ChrG_C_glabrata_CBS138,72277,74249
1646,CAGL0G00836g,ChrG_C_glabrata_CBS138,74216,74605
1647,CAGL0G00858g,ChrG_C_glabrata_CBS138,74914,77681
1648,CAGL0G00902g,ChrG_C_glabrata_CBS138,78153,81445
1649,CAGL0G00924g,ChrG_C_glabrata_CBS138,80522,85231
1650,CAGL0G00946g,ChrG_C_glabrata_CBS138,84480,85824
1651,CAGL0G00968g,ChrG_C_glabrata_CBS138,85514,88197
1652,CAGL0G00990g,ChrG_C_glabrata_CBS138,88927,90059
1653,CAGL0G01012g,ChrG_C_glabrata_CBS138,90147,91704
1654,CAGL0G01034g,ChrG_C_glabrata_CBS138,93194,99390
1655,CAGL0G01056g,ChrG_C_glabrata_CBS138,99523,101334
1656,CAGL0G01078g,ChrG_C_glabrata_CBS138,102050,103572
1657,CAGL0G01100g,ChrG_C_glabrata_CBS138,103781,106166
1658,CAGL0G01122g,ChrG_C_glabrata_CBS138,105502,106402
1659,CAGL0G01144g,ChrG_C_glabrata_CBS138,107585,110887
1660,CAGL0G01166g,ChrG_C_glabrata_CBS138,111158,112347
1661,CAGL0G01188g,ChrG_C_glabrata_CBS138,112792,113768
1662,CAGL0G01210g,ChrG_C_glabrata_CBS138,113678,114697
1663,CAGL0G01232g,ChrG_C_glabrata_CBS138,114755,117407
1664,CAGL0G01254g,ChrG_C_glabrata_CBS138,119107,120944
1665,CAGL0G01276g,ChrG_C_glabrata_CBS138,121126,121994
1666,CAGL0G01298g,ChrG_C_glabrata_CBS138,122028,123347
1667,CAGL0G01320g,ChrG_C_glabrata_CBS138,123486,125487
1668,CAGL0G01342g,ChrG_C_glabrata_CBS138,126078,129437
1669,CAGL0G01364g,ChrG_C_glabrata_CBS138,129946,132089
1670,CAGL0G01386g,ChrG_C_glabrata_CBS138,132003,134571
1671,CAGL0G01408g,ChrG_C_glabrata_CBS138,134267,135079
1672,CAGL0G01430g,ChrG_C_glabrata_CBS138,135157,137225
1673,CAGL0G01452g,ChrG_C_glabrata_CBS138,137469,138407
1674,CAGL0G01474g,ChrG_C_glabrata_CBS138,139137,140531
1675,CAGL0G01496g,ChrG_C_glabrata_CBS138,140547,143267
1676,CAGL0G01540g,ChrG_C_glabrata_CBS138,144048,144917
1677,CAGL0G01562g,ChrG_C_glabrata_CBS138,145008,146577
1678,CAGL0G01584g,ChrG_C_glabrata_CBS138,146776,148717
1679,CAGL0G01606g,ChrG_C_glabrata_CBS138,149627,151167
1680,CAGL0G01628g,ChrG_C_glabrata_CBS138,151228,152427
1681,CAGL0G01672g,ChrG_C_glabrata_CBS138,152758,154449
1682,CAGL0G01694g,ChrG_C_glabrata_CBS138,153470,156369
1683,CAGL0G01716g,ChrG_C_glabrata_CBS138,154981,156789
1684,CAGL0G01738g,ChrG_C_glabrata_CBS138,156826,158265
1685,CAGL0G01760g,ChrG_C_glabrata_CBS138,158427,161220
1686,CAGL0G01782g,ChrG_C_glabrata_CBS138,161387,165921
1687,CAGL0G01804g,ChrG_C_glabrata_CBS138,165560,167336
1688,CAGL0G01826g,ChrG_C_glabrata_CBS138,167399,168401
1689,CAGL0G01848g,ChrG_C_glabrata_CBS138,167467,168724
1690,CAGL0G01881g,ChrG_C_glabrata_CBS138,168769,170503
1691,CAGL0G01892g,ChrG_C_glabrata_CBS138,169516,170204
1692,CAGL0G01903g,ChrG_C_glabrata_CBS138,170682,172508
1693,CAGL0G01925g,ChrG_C_glabrata_CBS138,172707,173921
1694,CAGL0G01947g,ChrG_C_glabrata_CBS138,173792,175387
1695,CAGL0G01969g,ChrG_C_glabrata_CBS138,175509,177357
1696,CAGL0G01991g,ChrG_C_glabrata_CBS138,177470,179027
1697,CAGL0G02013g,ChrG_C_glabrata_CBS138,178987,179782
1698,CAGL0G02035g,ChrG_C_glabrata_CBS138,179762,181562
1699,CAGL0G02057g,ChrG_C_glabrata_CBS138,180547,182826
1700,CAGL0G02079g,ChrG_C_glabrata_CBS138,181174,184191
1701,CAGL0G02101g,ChrG_C_glabrata_CBS138,184827,185986
1702,CAGL0G02123g,ChrG_C_glabrata_CBS138,186037,187749
1703,CAGL0G02145g,ChrG_C_glabrata_CBS138,187917,189659
1704,CAGL0G02167g,ChrG_C_glabrata_CBS138,189383,192458
1705,CAGL0G02189g,ChrG_C_glabrata_CBS138,192897,193989
1706,CAGL0G02211g,ChrG_C_glabrata_CBS138,194327,198039
1707,CAGL0G02233g,ChrG_C_glabrata_CBS138,198088,198817
1708,CAGL0G02255g,ChrG_C_glabrata_CBS138,198935,200937
1709,CAGL0G02277g,ChrG_C_glabrata_CBS138,201255,202187
1710,CAGL0G02299g,ChrG_C_glabrata_CBS138,202248,205612
1711,CAGL0G02321g,ChrG_C_glabrata_CBS138,205568,206717
1712,CAGL0G02343g,ChrG_C_glabrata_CBS138,206850,207887
1713,CAGL0G02365g,ChrG_C_glabrata_CBS138,208113,210977
1714,CAGL0G02387g,ChrG_C_glabrata_CBS138,211705,214592
1715,CAGL0G02409g,ChrG_C_glabrata_CBS138,214318,220650
1716,CAGL0G02453g,ChrG_C_glabrata_CBS138,217957,220199
1717,CAGL0G02475g,ChrG_C_glabrata_CBS138,220990,222110
1718,CAGL0G02497g,ChrG_C_glabrata_CBS138,223087,228919
1719,CAGL0G02519g,ChrG_C_glabrata_CBS138,228668,230076
1720,CAGL0G02535g,ChrG_C_glabrata_CBS138,230097,231002
